setup_id,target_ticker,feature_conditions,support,entry_direction,dominant_signal_type,first_trigger_date,last_trigger_date,accuracy_1d,sharpe_1d,accuracy_3d,sharpe_3d,avg_return_10d,sharpe_10d,hit_rate_21d,sharpe_21d,avg_underlying_entry_px_1d,avg_underlying_exit_px_1d,avg_option_pnl_dollars_1d,avg_underlying_entry_px_3d,avg_underlying_exit_px_3d,avg_option_pnl_dollars_3d,avg_underlying_entry_px_10d,avg_underlying_exit_px_10d,avg_option_pnl_dollars_10d,avg_underlying_entry_px_21d,avg_underlying_exit_px_21d,avg_option_pnl_dollars_21d,fitness,setup_duration_days,avg_trigger_frequency_per_day
S0317,TSLA US Equity,"[""zscore_corr20d_DXY Curncy:PX_LAST_XLF US Equity:PX_LAST_60d > 80th percentile"", ""zscore_corr20d_LLY US Equity:PX_LAST_NVDA US Equity:PX_LAST_60d z-score > 1.5""]",10,long,correlation_zscore,2023-03-20,2023-03-31,0.6,2.7632749392521196,0.6,0.5459776520148424,-0.03330858530983195,-12.197172037434768,0.1,0.0,193.223,195.504,17.78000932523945,193.223,195.64000000000001,48.655025933895566,193.223,192.394,205.057021865272,193.223,180.27499999999998,199.189609552825,83.28919467772768,11,0.9090909090909091
S0317,AAPL US Equity,"[""zscore_corr20d_DXY Curncy:PX_LAST_XLF US Equity:PX_LAST_60d > 80th percentile"", ""zscore_corr20d_LLY US Equity:PX_LAST_NVDA US Equity:PX_LAST_60d z-score > 1.5""]",10,long,correlation_zscore,2023-03-20,2023-03-31,0.7,8.470965873376432,0.8,11.872008818513192,0.025782493030855815,22.858869410200292,1.0,0.0,159.76500000000001,160.71200000000002,18.953026186263045,159.76500000000001,162.04900000000004,53.74416617717857,159.76500000000001,164.254,206.00186310256024,159.76500000000001,164.47,189.85680946573402,83.28919467772768,11,0.9090909090909091
S0317,NVDA US Equity,"[""zscore_corr20d_DXY Curncy:PX_LAST_XLF US Equity:PX_LAST_60d > 80th percentile"", ""zscore_corr20d_LLY US Equity:PX_LAST_NVDA US Equity:PX_LAST_60d z-score > 1.5""]",10,long,correlation_zscore,2023-03-20,2023-03-31,0.7,9.254914489756999,0.8,7.7186796586141,0.01270043867342625,5.389956279357436,0.8,0.0,26.7622,26.974700000000002,17.57335055959694,26.7622,27.2678,50.79184617609241,26.7622,27.513600000000004,189.86967861250366,26.7622,27.128700000000002,170.35757268046405,83.28919467772768,11,0.9090909090909091
S4707,QQQ US Equity,"[""zscore_corr20d_DXY Curncy:PX_LAST_XLF US Equity:PX_LAST_60d > 80th percentile"", ""zscore_corr20d_LLY US Equity:PX_LAST_NVDA US Equity:PX_LAST_60d z-score > 1.5""]",10,long,correlation_zscore,2023-03-20,2023-03-31,0.6,6.9352321490544035,0.8,9.840044314236488,0.021890541451565382,21.868054341469307,1.0,0.0,310.828,312.537,80.95080186551507,310.828,314.689,167.80524140745675,310.828,318.773,355.3461893033941,310.828,317.37800000000004,17.462055123732476,83.28919467772768,11,0.9090909090909091
S4707,SPY US Equity,"[""zscore_corr20d_DXY Curncy:PX_LAST_XLF US Equity:PX_LAST_60d > 80th percentile"", ""zscore_corr20d_LLY US Equity:PX_LAST_NVDA US Equity:PX_LAST_60d z-score > 1.5""]",10,long,correlation_zscore,2023-03-20,2023-03-31,0.8,7.892215555228929,0.7,12.860096200452688,0.029956325328839052,41.2009221591784,1.0,0.0,398.02099999999996,399.512,76.04520151975888,398.02099999999996,402.203,177.53958128022458,398.02099999999996,409.117,487.6173048255885,398.02099999999996,411.968,351.251277676275,83.28919467772768,11,0.9090909090909091
S4707,XLK US Equity,"[""zscore_corr20d_DXY Curncy:PX_LAST_XLF US Equity:PX_LAST_60d > 80th percentile"", ""zscore_corr20d_LLY US Equity:PX_LAST_NVDA US Equity:PX_LAST_60d z-score > 1.5""]",10,long,correlation_zscore,2023-03-20,2023-03-31,0.6,7.6148699805083035,0.8,10.321229284884097,0.020490707113052686,16.34885779694117,0.8,0.0,145.905,146.766,62.288019146731145,145.905,147.95999999999998,152.0532823650401,145.905,149.763,383.96205572959406,145.905,148.552,224.58169558837315,83.28919467772768,11,0.9090909090909091
S4707,XLF US Equity,"[""zscore_corr20d_DXY Curncy:PX_LAST_XLF US Equity:PX_LAST_60d > 80th percentile"", ""zscore_corr20d_LLY US Equity:PX_LAST_NVDA US Equity:PX_LAST_60d z-score > 1.5""]",10,long,correlation_zscore,2023-03-20,2023-03-31,0.5,4.422276277735103,0.7,4.996153944025553,0.022562615092924697,33.4112800471509,1.0,0.0,31.5,31.554999999999996,46.07920423438573,31.5,31.634999999999998,112.78377105108264,31.5,32.061,287.5586607223701,31.5,32.873000000000005,181.5127383072932,83.28919467772768,11,0.9090909090909091
S4707,XLE US Equity,"[""zscore_corr20d_DXY Curncy:PX_LAST_XLF US Equity:PX_LAST_60d > 80th percentile"", ""zscore_corr20d_LLY US Equity:PX_LAST_NVDA US Equity:PX_LAST_60d z-score > 1.5""]",10,long,correlation_zscore,2023-03-20,2023-03-31,0.8,9.20930064203986,0.8,15.574702881779139,0.07701180890465036,57.51957190900684,1.0,0.0,79.95700000000001,80.30400000000002,39.24215606096046,79.95700000000001,81.35500000000002,107.38728948504362,79.95700000000001,84.734,293.4543696488137,79.95700000000001,86.24000000000001,224.30568891978797,83.28919467772768,11,0.9090909090909091
S4707,ARKK US Equity,"[""zscore_corr20d_DXY Curncy:PX_LAST_XLF US Equity:PX_LAST_60d > 80th percentile"", ""zscore_corr20d_LLY US Equity:PX_LAST_NVDA US Equity:PX_LAST_60d z-score > 1.5""]",10,long,correlation_zscore,2023-03-20,2023-03-31,0.4,1.9106110393715372,0.5,0.3005795767790288,0.0060997286468016275,3.446187439846993,0.1,0.0,38.484,38.693000000000005,34.96512964208042,38.484,38.709999999999994,89.12889328287586,38.484,39.109,236.81417216619667,38.484,38.464,166.0528731516457,83.28919467772768,11,0.9090909090909091
S4707,VIX Index,"[""zscore_corr20d_DXY Curncy:PX_LAST_XLF US Equity:PX_LAST_60d > 80th percentile"", ""zscore_corr20d_LLY US Equity:PX_LAST_NVDA US Equity:PX_LAST_60d z-score > 1.5""]",10,long,correlation_zscore,2023-03-20,2023-03-31,0.2,-9.924102738913787,0.2,-16.012870132515342,-0.110146422332481,-25.180771418691542,0.0,0.0,20.955000000000002,20.523999999999994,25.975595478849478,20.955000000000002,20.081000000000003,66.94831520683266,20.955000000000002,18.666,185.1809492444588,20.955000000000002,17.621000000000002,115.97362368184487,83.28919467772768,11,0.9090909090909091
