setup_id,trigger_date,target_ticker,horizon_days,entry_direction,underlying_entry_px,Underlying_Exit_Price,Return_Underlying,ivol_at_entry,pnl_per_share,option_type,strike_price,entry_premium,exit_value,pnl_dollars,skipped_reason
S0317,2023-03-22,QQQ US Equity,3,long,306.12,310.89,0.015582124656997196,24.0986,2.095706774632844,call,306.12,2.674293225367138,4.769999999999982,209.5706774632844,None
S0317,2023-03-23,QQQ US Equity,3,long,309.75,308.76,-0.003196125907990344,23.8118,-2.6738007920549474,call,309.75,2.6738007920549474,0.0,-267.3800792054947,None
S0317,2023-03-24,QQQ US Equity,3,long,310.89,308.76,-0.006851297886712328,23.7414,-2.675707182402003,call,310.89,2.675707182402003,0.0,-267.5707182402003,None
S0317,2023-03-27,QQQ US Equity,3,long,308.76,315.68,0.022412229563415,23.1982,4.3234252654456915,call,308.76,2.5965747345543244,6.920000000000016,432.3425265445691,None
S0317,2023-03-28,QQQ US Equity,3,long,307.12,320.93,0.044966137014847626,22.7763,11.274189592076695,call,307.12,2.535810407923308,13.810000000000002,1127.4189592076696,None
S0317,2023-03-29,QQQ US Equity,3,long,312.72,320.93,0.026253517523663273,20.9909,5.830354723435091,call,312.72,2.3796452765648883,8.20999999999998,583.0354723435091,None
S0317,2023-03-30,QQQ US Equity,3,long,315.68,320.15,0.014159908768372942,21.2069,2.043111840602104,call,315.68,2.4268881593978664,4.46999999999997,204.3111840602104,None
S0317,2023-03-31,QQQ US Equity,3,long,320.93,320.15,-0.002430436543794689,20.4745,-2.3820404239635407,call,320.93,2.3820404239635407,0.0,-238.20404239635405,None
S0317,2023-03-20,QQQ US Equity,10,long,305.97,315.68,0.03173513743177429,25.0221,4.642806593345184,call,305.97,5.067193406654796,9.70999999999998,464.28065933451836,None
S0317,2023-03-21,QQQ US Equity,10,long,310.34,320.93,0.03412386414899798,23.1932,5.826092636306407,call,310.34,4.763907363693625,10.590000000000032,582.6092636306407,None
S0317,2023-03-22,QQQ US Equity,10,long,306.12,320.93,0.04837972037109631,24.0986,9.927430916943909,call,306.12,4.882569083056094,14.810000000000002,992.7430916943908,None
S0317,2023-03-23,QQQ US Equity,10,long,309.75,320.15,0.033575464083938585,23.8118,5.518329973054396,call,309.75,4.8816700269455815,10.399999999999977,551.8329973054396,None
S0317,2023-03-24,QQQ US Equity,10,long,310.89,320.15,0.029785454662420763,23.7414,4.374849396399434,call,310.89,4.8851506036005565,9.259999999999991,437.48493963994343,None
S0317,2023-03-27,QQQ US Equity,10,long,308.76,318.05,0.03008809431273488,23.1982,4.549324818788713,call,308.76,4.740675181211308,9.29000000000002,454.9324818788713,None
S0317,2023-03-28,QQQ US Equity,10,long,307.12,318.05,0.035588694972649146,22.7763,6.30026479341343,call,307.12,4.6297352065865764,10.930000000000007,630.026479341343,None
S0317,2023-03-29,QQQ US Equity,10,long,312.72,318.05,0.01704400102327956,20.9909,0.9853820105492881,call,312.72,4.344617989450696,5.329999999999984,98.5382010549288,None
S0317,2023-03-30,QQQ US Equity,10,long,315.68,317.87,0.006937404967055238,21.2069,-2.2408712981480168,call,315.68,4.4308712981480145,2.1899999999999977,-224.08712981480167,None
S0317,2023-03-31,QQQ US Equity,10,long,320.93,317.87,-0.009534789517963426,20.4745,-4.3489909103133355,call,320.93,4.3489909103133355,0.0,-434.89909103133357,None
S0317,2023-03-20,QQQ US Equity,21,long,305.97,317.87,0.0388927018988789,25.0221,4.556939129835803,call,305.97,7.343060870164174,11.899999999999977,455.69391298358033,None
S0317,2023-03-21,QQQ US Equity,21,long,310.34,315.83,0.01769027518205842,23.1932,-1.4135576391230336,call,310.34,6.903557639123043,5.490000000000009,-141.35576391230336,None
S0317,2023-03-22,QQQ US Equity,21,long,306.12,313.04,0.022605514177446804,24.0986,-0.15551480718624067,call,306.12,7.075514807186257,6.920000000000016,-15.551480718624067,None
S0317,2023-03-23,QQQ US Equity,21,long,309.75,319.17,0.03041162227602911,23.8118,2.3457880488950993,call,309.75,7.074211951104917,9.420000000000016,234.57880488950994,None
S0317,2023-03-24,QQQ US Equity,21,long,310.89,318.57,0.024703271253498044,23.7414,0.6007442141349673,call,310.89,7.07925578586504,7.680000000000007,60.07442141349672,None
S0317,2023-03-27,QQQ US Equity,21,long,308.76,318.84,0.03264671589584138,23.1982,3.210108991775689,call,308.76,6.869891008224295,10.079999999999984,321.0108991775689,None
S0317,2023-03-28,QQQ US Equity,21,long,307.12,318.86,0.03822610054701748,22.7763,5.030876288625683,call,307.12,6.7091237113743265,11.740000000000009,503.08762886256824,None
S0317,2023-03-29,QQQ US Equity,21,long,312.72,318.71,0.01915451522128406,20.9909,-0.30594961034026014,call,312.72,6.295949610340212,5.989999999999952,-30.594961034026014,None
S0317,2023-03-30,QQQ US Equity,21,long,315.68,316.28,0.001900658895083521,21.2069,-5.820942529534069,call,315.68,6.4209425295340345,0.5999999999999659,-582.0942529534069,None
S0317,2023-03-31,QQQ US Equity,21,long,320.93,316.61,-0.013460879319477747,20.4745,-6.30228657471039,call,320.93,6.30228657471039,0.0,-630.228657471039,None
S0317,2023-03-20,SPY US Equity,1,long,393.74,398.91,0.013130492202976624,20.9016,3.4475209506864113,call,393.74,1.7224790493136046,5.170000000000016,344.75209506864115,None
S0317,2023-03-21,SPY US Equity,1,long,398.91,392.11,-0.017046451580557044,18.8166,-1.5710172560349704,call,398.91,1.5710172560349704,0.0,-157.10172560349704,None
S0317,2023-03-22,SPY US Equity,1,long,392.11,393.17,0.0027033230471041345,20.6056,-0.6310562826412707,call,392.11,1.691056282641273,1.0600000000000023,-63.10562826412707,None
S0317,2023-03-23,SPY US Equity,1,long,393.17,395.75,0.006562046951700241,20.0247,0.93217430762475,call,393.17,1.6478256923752341,2.579999999999984,93.21743076247499,None
S0317,2023-03-24,SPY US Equity,1,long,395.75,395.75,0.0,19.4275,-1.6091729376533748,call,395.75,1.6091729376533748,0.0,-160.9172937653375,None
S0317,2023-03-27,SPY US Equity,1,long,396.49,395.6,-0.002244697218088694,18.5696,-1.5409894527762764,call,396.49,1.5409894527762764,0.0,-154.09894527762765,None
S0317,2023-03-28,SPY US Equity,1,long,395.6,401.35,0.014534883720930232,18.6071,4.2093646675565095,call,395.6,1.5406353324434905,5.75,420.93646675565094,None
S0317,2023-03-29,SPY US Equity,1,long,401.35,403.7,0.005855238569826749,16.9163,0.9290018097460353,call,401.35,1.4209981902539306,2.349999999999966,92.90018097460353,None
S0317,2023-03-30,SPY US Equity,1,long,403.7,409.39,0.014094624721327713,16.3134,4.311622695962519,call,403.7,1.3783773040374794,5.689999999999998,431.16226959625186,None
S0317,2023-03-31,SPY US Equity,1,long,409.39,409.39,0.0,15.9129,-1.3634883850700663,call,409.39,1.3634883850700663,0.0,-136.34883850700663,None
S0317,2023-03-20,SPY US Equity,3,long,393.74,393.17,-0.0014476558134809598,20.9016,-2.983421228384101,call,393.74,2.983421228384101,0.0,-298.3421228384101,None
S0317,2023-03-21,SPY US Equity,3,long,398.91,395.75,-0.0079215863227295,18.8166,-2.721081707020012,call,398.91,2.721081707020012,0.0,-272.1081707020012,None
S0317,2023-03-22,SPY US Equity,3,long,392.11,395.75,0.009283109331565087,20.6056,0.711004600006746,call,392.11,2.9289953999932403,3.6399999999999864,71.1004600006746,None
S0317,2023-03-23,SPY US Equity,3,long,393.17,396.49,0.008444184449474763,20.0247,0.4658821787887244,call,393.17,2.854117821211269,3.319999999999993,46.58821787887244,None
S0317,2023-03-24,SPY US Equity,3,long,395.75,396.49,0.0018698673404927582,19.4275,-2.0471692861805018,call,395.75,2.787169286180511,0.7400000000000091,-204.7169286180502,None
S0317,2023-03-27,SPY US Equity,3,long,396.49,403.7,0.018184569598224367,18.5696,4.540927973863708,call,396.49,2.6690720261362717,7.2099999999999795,454.09279738637076,None
S0317,2023-03-28,SPY US Equity,3,long,395.6,409.39,0.03485844287158737,18.6071,11.12154132827207,call,395.6,2.6684586717278935,13.789999999999964,1112.154132827207,None
S0317,2023-03-29,SPY US Equity,3,long,401.35,409.39,0.020032390681450015,16.9163,5.57875893701673,call,401.35,2.4612410629832335,8.039999999999964,557.875893701673,None
S0317,2023-03-30,SPY US Equity,3,long,403.7,410.95,0.01795888035670052,16.3134,4.862580477407272,call,403.7,2.387419522592728,7.25,486.25804774072725,None
S0317,2023-03-31,SPY US Equity,3,long,409.39,410.95,0.003810547399789937,15.9129,-0.8016311584713907,call,409.39,2.361631158471393,1.5600000000000023,-80.16311584713907,None
S0317,2023-03-20,SPY US Equity,10,long,393.74,403.7,0.02529588053029913,20.9016,4.5130429822475,call,393.74,5.44695701775248,9.95999999999998,451.30429822474997,None
S0317,2023-03-21,SPY US Equity,10,long,398.91,409.39,0.026271590082976012,18.8166,5.512007227501547,call,398.91,4.967992772498414,10.479999999999961,551.2007227501547,None
S0317,2023-03-22,SPY US Equity,10,long,392.11,409.39,0.044069266277320066,20.6056,11.932410495316091,call,392.11,5.347589504683882,17.279999999999973,1193.2410495316092,None
S0317,2023-03-23,SPY US Equity,10,long,393.17,410.95,0.04522216852760885,20.0247,12.569117625150277,call,393.17,5.210882374849695,17.779999999999973,1256.9117625150277,None
S0317,2023-03-24,SPY US Equity,10,long,395.75,410.95,0.03840808591282372,19.4275,10.111348367911198,call,395.75,5.088651632088792,15.199999999999989,1011.1348367911198,None
S0317,2023-03-27,SPY US Equity,10,long,396.49,409.19,0.032031072662614415,18.5696,7.826963478930474,call,396.49,4.873036521069515,12.699999999999989,782.6963478930475,None
S0317,2023-03-28,SPY US Equity,10,long,395.6,409.19,0.03435288169868547,18.6071,8.71808330574784,call,395.6,4.871916694252135,13.589999999999975,871.8083305747839,None
S0317,2023-03-29,SPY US Equity,10,long,401.35,409.19,0.019534072505294566,16.9163,3.3464091678202736,call,401.35,4.493590832179701,7.839999999999975,334.6409167820274,None
S0317,2023-03-30,SPY US Equity,10,long,403.7,409.61,0.014639583849393177,16.3134,1.551188244159186,call,403.7,4.358811755840839,5.910000000000025,155.1188244159186,None
S0317,2023-03-31,SPY US Equity,10,long,409.39,409.61,0.0005373848897140313,15.9129,-4.091728860006104,call,409.39,4.311728860006132,0.22000000000002728,-409.17288600061045,None
S0317,2023-03-20,SPY US Equity,21,long,393.74,409.61,0.04030578554375985,20.9016,7.976609373544839,call,393.74,7.893390626455165,15.870000000000005,797.660937354484,None
S0317,2023-03-21,SPY US Equity,21,long,398.91,409.72,0.027098844350856088,18.8166,3.610694506137931,call,398.91,7.199305493862071,10.810000000000002,361.0694506137931,None
S0317,2023-03-22,SPY US Equity,21,long,392.11,408.05,0.04065185789701869,20.6056,8.190606580365728,call,392.11,7.74939341963427,15.939999999999998,819.0606580365728,None
S0317,2023-03-23,SPY US Equity,21,long,393.17,413.47,0.051631609736246434,20.0247,12.748714032597485,call,393.17,7.551285967402526,20.30000000000001,1274.8714032597486,None
S0317,2023-03-24,SPY US Equity,21,long,395.75,412.46,0.042223626026531846,19.4275,9.335843206928935,call,395.75,7.3741567930710445,16.70999999999998,933.5843206928935,None
S0317,2023-03-27,SPY US Equity,21,long,396.49,413.94,0.04401119826477336,18.5696,10.388299187524126,call,396.49,7.061700812475864,17.44999999999999,1038.8299187524126,None
S0317,2023-03-28,SPY US Equity,21,long,395.6,414.21,0.04704246713852365,18.6071,11.549921970754207,call,395.6,7.06007802924575,18.609999999999957,1154.9921970754208,None
S0317,2023-03-29,SPY US Equity,21,long,401.35,414.14,0.03186744736514255,16.9163,6.278168230766068,call,401.35,6.511831769233896,12.789999999999964,627.8168230766067,None
S0317,2023-03-30,SPY US Equity,21,long,403.7,411.88,0.02026257121624971,16.3134,1.863481668039098,call,403.7,6.316518331960909,8.180000000000007,186.3481668039098,None
S0317,2023-03-31,SPY US Equity,21,long,409.39,412.2,0.0068638706368011,15.9129,-3.4382887337766723,call,409.39,6.248288733776675,2.8100000000000023,-343.8288733776672,None
S0317,2023-03-20,XLK US Equity,1,long,143.53,144.69,0.008081934090434032,26.4424,0.3656563383761593,call,143.53,0.7943436616238373,1.1599999999999966,36.56563383761593,None
S0317,2023-03-21,XLK US Equity,1,long,144.69,143.25,-0.009952311839104276,22.9061,-0.6936726124298519,call,144.69,0.6936726124298519,0.0,-69.3672612429852,None
S0317,2023-03-22,XLK US Equity,1,long,143.25,145.58,0.01626527050610829,25.5301,1.5645584632067182,call,143.25,0.7654415367932942,2.3300000000000125,156.4558463206718,None
S0317,2023-03-23,XLK US Equity,1,long,145.58,145.96,0.002610248660530261,24.7314,-0.37355558982677584,call,145.58,0.7535555898267713,0.37999999999999545,-37.355558982677586,None
S0317,2023-03-24,XLK US Equity,1,long,145.96,145.96,0.0,25.2819,-0.7723398489893605,call,145.96,0.7723398489893605,0.0,-77.23398489893604,None
S0317,2023-03-27,XLK US Equity,1,long,144.83,144.15,-0.004695159842574099,23.6777,-0.7177330143143729,call,144.83,0.7177330143143729,0.0,-71.77330143143729,None
S0317,2023-03-28,XLK US Equity,1,long,144.15,147.17,0.020950398890044963,23.3481,2.3155809854364895,call,144.15,0.7044190145634921,3.019999999999982,231.55809854364895,None
S0317,2023-03-29,XLK US Equity,1,long,147.17,148.88,0.011619215872800218,22.4679,1.0179353743904258,call,147.17,0.6920646256095823,1.710000000000008,101.79353743904258,None
S0317,2023-03-30,XLK US Equity,1,long,148.88,151.01,0.014306824288017165,21.9208,1.4469419108852128,call,148.88,0.6830580891147827,2.1299999999999955,144.69419108852128,None
S0317,2023-03-31,XLK US Equity,1,long,151.01,151.01,0.0,21.3885,-0.6760065666670737,call,151.01,0.6760065666670737,0.0,-67.60065666670737,None
S0317,2023-03-20,XLK US Equity,3,long,143.53,145.58,0.014282728349474057,26.4424,0.6741564193972249,call,143.53,1.3758435806027864,2.0500000000000114,67.41564193972249,None
S0317,2023-03-21,XLK US Equity,3,long,144.69,145.96,0.008777386135876773,22.9061,0.06852379145247234,call,144.69,1.201476208547538,1.2700000000000102,6.852379145247234,None
S0317,2023-03-22,XLK US Equity,3,long,143.25,145.96,0.01891797556719028,25.5301,1.3842163680504203,call,143.25,1.3257836319495877,2.710000000000008,138.42163680504203,None
S0317,2023-03-23,XLK US Equity,3,long,145.58,144.83,-0.005151806566836103,24.7314,-1.305196567907501,call,145.58,1.305196567907501,0.0,-130.5196567907501,None
S0317,2023-03-24,XLK US Equity,3,long,145.96,144.83,-0.0077418470813921305,25.2819,-1.3377318591596465,call,145.96,1.3377318591596465,0.0,-133.77318591596466,None
S0317,2023-03-27,XLK US Equity,3,long,144.83,148.88,0.02796381965062475,23.6777,2.806849952937929,call,144.83,1.243150047062054,4.049999999999983,280.6849952937929,None
S0317,2023-03-28,XLK US Equity,3,long,144.15,151.01,0.047589316684009605,23.3481,5.639910476958416,call,144.15,1.2200895230415694,6.859999999999985,563.9910476958416,None
S0317,2023-03-29,XLK US Equity,3,long,147.17,151.01,0.026092274240674077,22.4679,2.641308906323074,call,147.17,1.1986910936769297,3.8400000000000034,264.1308906323074,None
S0317,2023-03-30,XLK US Equity,3,long,148.88,150.77,0.0126947877485224,21.9208,0.7069086851323012,call,148.88,1.1830913148677136,1.8900000000000148,70.69086851323011,None
S0317,2023-03-31,XLK US Equity,3,long,151.01,150.77,-0.0015892987219388165,21.3885,-1.170877719717569,call,151.01,1.170877719717569,0.0,-117.08777197175691,None
S0317,2023-03-20,XLK US Equity,10,long,143.53,148.88,0.037274437399846684,26.4424,2.8380647843505833,call,143.53,2.511935215649411,5.349999999999994,283.80647843505835,None
S0317,2023-03-21,XLK US Equity,10,long,144.69,151.01,0.04367959084940212,22.9061,4.1264145942424335,call,144.69,2.1935854057575592,6.319999999999993,412.64145942424335,None
S0317,2023-03-22,XLK US Equity,10,long,143.25,151.01,0.0541710296684118,25.5301,5.339461328033604,call,143.25,2.420538671966387,7.759999999999991,533.9461328033603,None
S0317,2023-03-23,XLK US Equity,10,long,145.58,150.77,0.03565050144250582,24.7314,2.8070479925957925,call,145.58,2.382952007404205,5.189999999999998,280.70479925957926,None
S0317,2023-03-24,XLK US Equity,10,long,145.96,150.77,0.0329542340367224,25.2819,2.3676469494831283,call,145.96,2.442353050516874,4.810000000000002,236.76469494831284,None
S0317,2023-03-27,XLK US Equity,10,long,144.83,149.07,0.029275702547814544,23.6777,1.9703289228683278,call,144.83,2.269671077131653,4.239999999999981,197.03289228683278,None
S0317,2023-03-28,XLK US Equity,10,long,144.15,149.07,0.03413111342351708,23.3481,2.692431486848032,call,144.15,2.2275685131519554,4.9199999999999875,269.2431486848032,None
S0317,2023-03-29,XLK US Equity,10,long,147.17,149.07,0.012910239858666888,22.4679,-0.28850050495796964,call,147.17,2.1885005049579753,1.9000000000000057,-28.850050495796964,None
S0317,2023-03-30,XLK US Equity,10,long,148.88,148.99,0.0007388500806019187,21.9208,-2.050019335804966,call,148.88,2.1600193358049795,0.11000000000001364,-205.0019335804966,None
S0317,2023-03-31,XLK US Equity,10,long,151.01,148.99,-0.01337659757631933,21.3885,-2.1377204638984133,call,151.01,2.1377204638984133,0.0,-213.77204638984134,None
S0317,2023-03-20,XLK US Equity,21,long,143.53,148.99,0.03804082770152587,26.4424,1.8198600428003853,call,143.53,3.6401399571996227,5.460000000000008,181.98600428003851,None
S0317,2023-03-21,XLK US Equity,21,long,144.69,147.59,0.020042850231529515,22.9061,-0.27880725397755546,call,144.69,3.178807253977561,2.9000000000000057,-27.880725397755548,None
S0317,2023-03-22,XLK US Equity,21,long,143.25,146.75,0.02443280977312391,25.5301,-0.007693782418596307,call,143.25,3.5076937824185963,3.5,-0.7693782418596307,None
S0317,2023-03-23,XLK US Equity,21,long,145.58,149.48,0.026789394147547583,24.7314,0.4467744692617033,call,145.58,3.453225530738274,3.8999999999999773,44.677446926170326,None
S0317,2023-03-24,XLK US Equity,21,long,145.96,148.65,0.018429706768977785,25.2819,-0.849305820224509,call,145.96,3.5393058202245067,2.6899999999999977,-84.93058202245089,None
S0317,2023-03-27,XLK US Equity,21,long,144.83,149.19,0.030104260167092348,23.6777,1.0709341331355486,call,144.83,3.2890658668644366,4.359999999999985,107.09341331355486,None
S0317,2023-03-28,XLK US Equity,21,long,144.15,149.65,0.038154699965313905,23.3481,2.2719465447965974,call,144.15,3.2280534552034026,5.5,227.19465447965973,None
S0317,2023-03-29,XLK US Equity,21,long,147.17,149.22,0.013929469321193256,22.4679,-1.121438532657173,call,147.17,3.1714385326571843,2.0500000000000114,-112.1438532657173,None
S0317,2023-03-30,XLK US Equity,21,long,148.88,148.24,-0.004298764105319629,21.9208,-3.1301653974203836,call,148.88,3.1301653974203836,0.0,-313.01653974203833,None
S0317,2023-03-31,XLK US Equity,21,long,151.01,147.76,-0.02152175352625654,21.3885,-3.097851262039076,call,151.01,3.097851262039076,0.0,-309.7851262039076,None
S0317,2023-03-20,XLF US Equity,1,long,31.17,31.96,0.025344882900224547,31.0067,0.5877180047939274,call,31.17,0.20228199520607176,0.7899999999999991,58.771800479392745,None
S0317,2023-03-21,XLF US Equity,1,long,31.96,31.22,-0.023153942428035104,28.3858,-0.18987718659640054,call,31.96,0.18987718659640054,0.0,-18.987718659640056,None
S0317,2023-03-22,XLF US Equity,1,long,31.22,31.01,-0.006726457399103053,29.6523,-0.19375644748010648,call,31.22,0.19375644748010648,0.0,-19.375644748010647,None
S0317,2023-03-23,XLF US Equity,1,long,31.01,30.99,-0.0006449532408901363,32.3181,-0.20975506937596022,call,31.01,0.20975506937596022,0.0,-20.975506937596023,None
S0317,2023-03-24,XLF US Equity,1,long,30.99,30.99,0.0,31.4088,-0.2037219382043523,call,30.99,0.2037219382043523,0.0,-20.372193820435232,None
S0317,2023-03-27,XLF US Equity,1,long,31.42,31.41,-0.0003182686187142445,29.023,-0.19085931533626066,call,31.42,0.19085931533626066,0.0,-19.085931533626066,None
S0317,2023-03-28,XLF US Equity,1,long,31.41,31.87,0.01464501751034705,27.0917,0.2818978864798937,call,31.41,0.17810211352010713,0.46000000000000085,28.18978864798937,None
S0317,2023-03-29,XLF US Equity,1,long,31.87,31.8,-0.002196422968308763,24.7413,-0.1650324920948471,call,31.87,0.1650324920948471,0.0,-16.50324920948471,None
S0317,2023-03-30,XLF US Equity,1,long,31.8,32.15,0.011006289308176034,24.6511,0.18593033079705346,call,31.8,0.1640696692029444,0.34999999999999787,18.593033079705346,None
S0317,2023-03-31,XLF US Equity,1,long,32.15,32.15,0.0,23.3719,-0.15726782324799637,call,32.15,0.15726782324799637,0.0,-15.726782324799638,None
S0317,2023-03-20,XLF US Equity,3,long,31.17,31.01,-0.005133140840551817,31.0067,-0.35036269315332036,call,31.17,0.35036269315332036,0.0,-35.036269315332035,None
S0317,2023-03-21,XLF US Equity,3,long,31.96,30.99,-0.030350438047559523,28.3858,-0.328876934383202,call,31.96,0.328876934383202,0.0,-32.8876934383202,None
S0317,2023-03-22,XLF US Equity,3,long,31.22,30.99,-0.007367072389493928,29.6523,-0.3355960113295952,call,31.22,0.3355960113295952,0.0,-33.55960113295952,None
S0317,2023-03-23,XLF US Equity,3,long,31.01,31.42,0.013221541438245731,32.3181,0.04669356269570235,call,31.01,0.3633064373042978,0.41000000000000014,4.669356269570235,None
S0317,2023-03-24,XLF US Equity,3,long,30.99,31.42,0.013875443691513497,31.4088,0.07714325241365788,call,30.99,0.3528567475863454,0.43000000000000327,7.714325241365788,None
S0317,2023-03-27,XLF US Equity,3,long,31.42,31.8,0.01209420751113937,29.023,0.049421968739785715,call,31.42,0.3305780312602133,0.379999999999999,4.942196873978571,None
S0317,2023-03-28,XLF US Equity,3,long,31.41,32.15,0.02355937599490603,27.0917,0.431518090447773,call,31.41,0.30848190955222543,0.7399999999999984,43.1518090447773,None
S0317,2023-03-29,XLF US Equity,3,long,31.87,32.15,0.008785691873234941,24.7413,-0.005844661207986712,call,31.87,0.2858446612079843,0.2799999999999976,-0.5844661207986712,None
S0317,2023-03-30,XLF US Equity,3,long,31.8,32.21,0.012893081761006293,24.6511,0.12582299695948168,call,31.8,0.28417700304051846,0.41000000000000014,12.582299695948167,None
S0317,2023-03-31,XLF US Equity,3,long,32.15,32.21,0.0018662519440125125,23.3719,-0.21239586026128932,call,32.15,0.2723958602612916,0.060000000000002274,-21.239586026128933,None
S0317,2023-03-20,XLF US Equity,10,long,31.17,31.8,0.02021174205967273,31.0067,-0.009671834494448972,call,31.17,0.639671834494448,0.629999999999999,-0.9671834494448972,None
S0317,2023-03-21,XLF US Equity,10,long,31.96,32.15,0.005944931163954873,28.3858,-0.4104443853494225,call,31.96,0.6004443853494202,0.18999999999999773,-41.04443853494225,None
S0317,2023-03-22,XLF US Equity,10,long,31.22,32.15,0.029788597053171037,29.6523,0.3172883146200711,call,31.22,0.6127116853799286,0.9299999999999997,31.72883146200711,None
S0317,2023-03-23,XLF US Equity,10,long,31.01,32.21,0.038697194453402105,32.3181,0.5366962300053317,call,31.01,0.6633037699946676,1.1999999999999993,53.66962300053317,None
S0317,2023-03-24,XLF US Equity,10,long,30.99,32.21,0.03936753791545668,31.4088,0.575774665930176,call,30.99,0.6442253340698264,1.2200000000000024,57.577466593017604,None
S0317,2023-03-27,XLF US Equity,10,long,31.42,31.99,0.018141311266709,29.023,-0.03355014912289245,call,31.42,0.6035501491228892,0.5699999999999967,-3.3550149122892448,None
S0317,2023-03-28,XLF US Equity,10,long,31.41,31.99,0.018465456860872278,27.0917,0.01679166518659081,call,31.41,0.5632083348134075,0.5799999999999983,1.679166518659081,None
S0317,2023-03-29,XLF US Equity,10,long,31.87,31.99,0.0037652965171006414,24.7413,-0.40187856295345226,call,31.87,0.5218785629534497,0.11999999999999744,-40.18785629534523,None
S0317,2023-03-30,XLF US Equity,10,long,31.8,32.06,0.008176100628930866,24.6511,-0.25883384963168554,call,31.8,0.5188338496316871,0.26000000000000156,-25.883384963168552,None
S0317,2023-03-31,XLF US Equity,10,long,32.15,32.06,-0.002799377916018548,23.3719,-0.49732452412044825,call,32.15,0.49732452412044825,0.0,-49.73245241204482,None
S0317,2023-03-20,XLF US Equity,21,long,31.17,32.06,0.028553095925569476,31.0067,-0.03697255475851757,call,31.17,0.9269725547585181,0.8900000000000006,-3.6972554758517573,None
S0317,2023-03-21,XLF US Equity,21,long,31.96,32.34,0.011889862327909968,28.3858,-0.4901265803232573,call,31.96,0.8701265803232598,0.38000000000000256,-49.01265803232573,None
S0317,2023-03-22,XLF US Equity,21,long,31.22,32.27,0.033632286995515834,29.6523,0.16209641303668065,call,31.22,0.8879035869633236,1.0500000000000043,16.209641303668064,None
S0317,2023-03-23,XLF US Equity,21,long,31.01,32.56,0.04998387616897777,32.3181,0.5887815171839494,call,31.01,0.9612184828160513,1.5500000000000007,58.878151718394946,None
S0317,2023-03-24,XLF US Equity,21,long,30.99,32.88,0.06098741529525667,31.4088,0.9564287974554436,call,30.99,0.9335712025445605,1.8900000000000041,95.64287974554436,None
S0317,2023-03-27,XLF US Equity,21,long,31.42,33.26,0.058561425843411716,29.023,0.9653727403841359,call,31.42,0.8746272596158604,1.8399999999999963,96.53727403841359,None
S0317,2023-03-28,XLF US Equity,21,long,31.41,33.36,0.06208213944603627,27.0917,1.1338335833624904,call,31.41,0.8161664166375088,1.9499999999999993,113.38335833624905,None
S0317,2023-03-29,XLF US Equity,21,long,31.87,33.44,0.04926262943206767,24.7413,0.8137261128481587,call,31.87,0.7562738871518381,1.5699999999999967,81.37261128481586,None
S0317,2023-03-30,XLF US Equity,21,long,31.8,33.34,0.04842767295597493,24.6511,0.788138321631145,call,31.8,0.7518616783688578,1.5400000000000027,78.8138321631145,None
