setup_id,target_ticker,feature_conditions,support,entry_direction,dominant_signal_type,first_trigger_date,last_trigger_date,accuracy_1d,sharpe_1d,accuracy_3d,sharpe_3d,avg_return_10d,sharpe_10d,hit_rate_21d,sharpe_21d,avg_underlying_entry_px_1d,avg_underlying_exit_px_1d,avg_option_pnl_dollars_1d,avg_underlying_entry_px_3d,avg_underlying_exit_px_3d,avg_option_pnl_dollars_3d,avg_underlying_entry_px_10d,avg_underlying_exit_px_10d,avg_option_pnl_dollars_10d,avg_underlying_entry_px_21d,avg_underlying_exit_px_21d,avg_option_pnl_dollars_21d,fitness,setup_duration_days,avg_trigger_frequency_per_day
S1767,XLE US Equity,"[""beta_INJCJC Index:PX_LAST_SPX Index:PX_LAST_60d < 20th percentile"", ""corr_BSPGCPUS Index:PX_LAST_SPCS20SM Index:PX_LAST_20d < 20th percentile"", ""corr_JOBS US Equity:PX_LAST_XLE US Equity:PX_LAST_60d z-score < -1.5""]",37,short,correlation,2020-05-13,2021-11-05,0.6216216216216216,1.7538792000999095,0.6216216216216216,2.9716505671288242,0.021458294569525128,4.302465708659947,0.5675675675675675,-2.7828812004410874,48.78405405405406,48.75702702702703,-30.090065971377616,48.78405405405406,49.040810810810804,-56.48293312854854,48.78405405405406,49.193783783783786,-186.38666082095037,48.78405405405406,49.31891891891891,-276.13065713704094,54.40925379874766,541,0.06839186691312385
S1767,ARKK US Equity,"[""beta_INJCJC Index:PX_LAST_SPX Index:PX_LAST_60d < 20th percentile"", ""corr_BSPGCPUS Index:PX_LAST_SPCS20SM Index:PX_LAST_20d < 20th percentile"", ""corr_JOBS US Equity:PX_LAST_XLE US Equity:PX_LAST_60d z-score < -1.5""]",37,short,correlation,2020-05-13,2021-11-05,0.6486486486486487,3.8488635130771462,0.6756756756756757,7.811628265131407,0.0538017707941547,22.748838702703626,0.7837837837837838,10.77010281497616,89.59891891891891,89.81810810810809,-29.391339658563005,89.59891891891891,90.43189189189191,-57.77427832554884,89.59891891891891,92.8827027027027,-186.76026813552764,89.59891891891891,94.3162162162162,-270.07490787065194,54.40925379874766,541,0.06839186691312385
S1767,VIX Index,"[""beta_INJCJC Index:PX_LAST_SPX Index:PX_LAST_60d < 20th percentile"", ""corr_BSPGCPUS Index:PX_LAST_SPCS20SM Index:PX_LAST_20d < 20th percentile"", ""corr_JOBS US Equity:PX_LAST_XLE US Equity:PX_LAST_60d z-score < -1.5""]",37,short,correlation,2020-05-13,2021-11-05,0.35135135135135137,-0.007101205733280408,0.43243243243243246,0.10653687012649231,-0.012127036742521226,-1.0782394585422672,0.7567567567567568,6.931865338109849,22.991891891891893,23.021081081081082,-25.924889841265987,22.991891891891893,23.01837837837838,-49.69053129742679,22.991891891891893,22.939189189189193,-160.86992163786672,22.991891891891893,23.920810810810814,-244.81482974764805,54.40925379874766,541,0.06839186691312385
S1767,GLD US Equity,"[""beta_INJCJC Index:PX_LAST_SPX Index:PX_LAST_60d < 20th percentile"", ""corr_BSPGCPUS Index:PX_LAST_SPCS20SM Index:PX_LAST_20d < 20th percentile"", ""corr_JOBS US Equity:PX_LAST_XLE US Equity:PX_LAST_60d z-score < -1.5""]",37,short,correlation,2020-05-13,2021-11-05,0.5945945945945946,1.0867021773605052,0.5405405405405406,3.1675717124761293,0.007371258916611842,7.16731999698279,0.7567567567567568,15.424147298995488,164.21972972972975,164.26675675675676,-23.444484792390853,164.21972972972975,164.2154054054054,-46.26834631533516,164.21972972972975,165.09648648648653,-157.39760218375167,164.21972972972975,166.76324324324327,-237.56483936275225,54.40925379874766,541,0.06839186691312385
S1767,NBIS US Equity,"[""beta_INJCJC Index:PX_LAST_SPX Index:PX_LAST_60d < 20th percentile"", ""corr_BSPGCPUS Index:PX_LAST_SPCS20SM Index:PX_LAST_20d < 20th percentile"", ""corr_JOBS US Equity:PX_LAST_XLE US Equity:PX_LAST_60d z-score < -1.5""]",37,short,correlation,2020-05-13,2021-11-05,0.5675675675675675,3.4518237671813434,0.5405405405405406,4.632184032250715,0.05007531937774088,13.6820125839497,0.8648648648648649,16.218295367657955,59.71783783783785,59.90702702702703,-23.168586729151958,59.71783783783785,60.331351351351344,-45.0214785257788,59.71783783783785,61.40945945945946,-148.66911148470902,59.71783783783785,63.858108108108105,-227.32796938422035,54.40925379874766,541,0.06839186691312385
S1767,LLY US Equity,"[""beta_INJCJC Index:PX_LAST_SPX Index:PX_LAST_60d < 20th percentile"", ""corr_BSPGCPUS Index:PX_LAST_SPCS20SM Index:PX_LAST_20d < 20th percentile"", ""corr_JOBS US Equity:PX_LAST_XLE US Equity:PX_LAST_60d z-score < -1.5""]",37,short,correlation,2020-05-13,2021-11-05,0.4864864864864865,-0.3380864583572456,0.5405405405405406,0.03763767914712852,0.03681547621450011,13.057346209682432,0.8918918918918919,16.63081809142366,197.1362162162162,197.42216216216215,-24.510125559040013,197.1362162162162,197.77297297297298,-47.88459239377736,197.1362162162162,201.22243243243244,-150.70028773378047,197.1362162162162,207.95243243243243,-239.68918522125503,54.40925379874766,541,0.06839186691312385
S1767,TSLA US Equity,"[""beta_INJCJC Index:PX_LAST_SPX Index:PX_LAST_60d < 20th percentile"", ""corr_BSPGCPUS Index:PX_LAST_SPCS20SM Index:PX_LAST_20d < 20th percentile"", ""corr_JOBS US Equity:PX_LAST_XLE US Equity:PX_LAST_60d z-score < -1.5""]",37,short,correlation,2020-05-13,2021-11-05,0.6486486486486487,5.526268426224236,0.8648648648648649,11.192328404444224,0.15357543885267882,19.484085290903543,0.972972972972973,29.19030075529903,178.13895675675676,179.51086486486486,-34.25309050538157,178.13895675675676,184.92355675675677,-63.65662237030928,178.13895675675676,204.15021891891894,-168.71918621487922,178.13895675675676,219.97075135135134,-276.97332294290294,54.40925379874766,541,0.06839186691312385
S1767,AAPL US Equity,"[""beta_INJCJC Index:PX_LAST_SPX Index:PX_LAST_60d < 20th percentile"", ""corr_BSPGCPUS Index:PX_LAST_SPCS20SM Index:PX_LAST_20d < 20th percentile"", ""corr_JOBS US Equity:PX_LAST_XLE US Equity:PX_LAST_60d z-score < -1.5""]",37,short,correlation,2020-05-13,2021-11-05,0.5945945945945946,5.149799714091493,0.6756756756756757,9.285597784267807,0.042681471688500616,26.14869695946603,1.0,41.81022989888241,113.82885135135135,114.24364864864866,-33.96619680694886,113.82885135135135,114.72695945945947,-65.09805684748399,113.82885135135135,116.56574324324325,-169.62628882293933,113.82885135135135,119.64337837837839,-275.86441707601244,54.40925379874766,541,0.06839186691312385
S1767,NVDA US Equity,"[""beta_INJCJC Index:PX_LAST_SPX Index:PX_LAST_60d < 20th percentile"", ""corr_BSPGCPUS Index:PX_LAST_SPCS20SM Index:PX_LAST_20d < 20th percentile"", ""corr_JOBS US Equity:PX_LAST_XLE US Equity:PX_LAST_60d z-score < -1.5""]",37,short,correlation,2020-05-13,2021-11-05,0.6216216216216216,6.508611387043807,0.7567567567567568,11.17704983168667,0.10468307359910248,18.86060093329804,1.0,22.28246725430354,15.68157027027027,15.818827027027027,-31.97986928038453,15.68157027027027,16.070735135135134,-61.567110362055764,15.68157027027027,17.106437837837838,-159.73337095867979,15.68157027027027,18.87438378378378,-259.48111320889126,54.40925379874766,541,0.06839186691312385
S1740,QQQ US Equity,"[""corr_BSPGCPUS Index:PX_LAST_JOBS US Equity:PX_LAST_60d z-score < -1.5"", ""corr_JOBS US Equity:PX_LAST_XLE US Equity:PX_LAST_60d z-score < -1.5"", ""beta_BSPGCPUS Index:PX_LAST_NBIS US Equity:PX_LAST_60d > 80th percentile""]",21,short,correlation,2021-10-08,2021-11-05,0.7619047619047619,11.33711832066208,0.8095238095238095,16.57379436131845,0.03718819482296524,32.94869676072315,0.8095238095238095,18.372866007321235,377.1709523809525,378.6638095238096,-109.03952495672047,377.1709523809525,381.54142857142864,-202.1208994732766,377.1709523809525,387.90619047619043,-382.5598410432793,377.1709523809525,395.31761904761913,-571.5887657239741,53.78535865082414,28,0.75
S1740,SPY US Equity,"[""corr_BSPGCPUS Index:PX_LAST_JOBS US Equity:PX_LAST_60d z-score < -1.5"", ""corr_JOBS US Equity:PX_LAST_XLE US Equity:PX_LAST_60d z-score < -1.5"", ""beta_BSPGCPUS Index:PX_LAST_NBIS US Equity:PX_LAST_60d > 80th percentile""]",21,short,correlation,2021-10-08,2021-11-05,0.8095238095238095,10.501990628339687,0.9047619047619048,17.13681796304524,0.025658983575937745,30.41204160695673,0.7619047619047619,13.311618999220332,451.99000000000007,453.3852380952382,-106.62649235009147,451.99000000000007,455.8557142857143,-198.44552680251778,451.99000000000007,461.4295238095239,-380.2408885065849,451.99000000000007,466.16190476190474,-540.6582964159135,53.78535865082414,28,0.75
S1740,XLK US Equity,"[""corr_BSPGCPUS Index:PX_LAST_JOBS US Equity:PX_LAST_60d z-score < -1.5"", ""corr_JOBS US Equity:PX_LAST_XLE US Equity:PX_LAST_60d z-score < -1.5"", ""beta_BSPGCPUS Index:PX_LAST_NBIS US Equity:PX_LAST_60d > 80th percentile""]",21,short,correlation,2021-10-08,2021-11-05,0.7142857142857143,11.516812772153184,0.8571428571428571,16.449650276103004,0.03916171709845779,53.78535865082414,0.9047619047619048,30.66483022335934,158.47047619047618,159.1542857142857,-86.95181393199753,158.47047619047618,160.40619047619046,-162.66636808424857,158.47047619047618,163.2328571428571,-313.2585439662854,158.47047619047618,166.9328571428571,-445.3158655279536,53.78535865082414,28,0.75
S1740,XLF US Equity,"[""corr_BSPGCPUS Index:PX_LAST_JOBS US Equity:PX_LAST_60d z-score < -1.5"", ""corr_JOBS US Equity:PX_LAST_XLE US Equity:PX_LAST_60d z-score < -1.5"", ""beta_BSPGCPUS Index:PX_LAST_NBIS US Equity:PX_LAST_60d > 80th percentile""]",21,short,correlation,2021-10-08,2021-11-05,0.6190476190476191,2.4466019392799367,0.5714285714285714,5.646213017262121,0.007802756476031749,5.054272777562722,0.38095238095238093,-4.698949901057218,39.81999999999999,39.88714285714285,-66.80265731303159,39.81999999999999,40.00380952380952,-125.96467082382915,39.81999999999999,40.220952380952376,-244.00795721452934,39.81999999999999,39.95238095238095,-343.4574626459347,53.78535865082414,28,0.75
S1740,XLE US Equity,"[""corr_BSPGCPUS Index:PX_LAST_JOBS US Equity:PX_LAST_60d z-score < -1.5"", ""corr_JOBS US Equity:PX_LAST_XLE US Equity:PX_LAST_60d z-score < -1.5"", ""beta_BSPGCPUS Index:PX_LAST_NBIS US Equity:PX_LAST_60d > 80th percentile""]",21,short,correlation,2021-10-08,2021-11-05,0.6666666666666666,2.87949112335863,0.6190476190476191,4.827449673654839,0.0035851697040990985,2.565555120524224,0.38095238095238093,-7.2388449895198645,57.59952380952382,57.600476190476186,-56.248733508590654,57.59952380952382,57.859047619047615,-108.44615745714819,57.59952380952382,58.021428571428565,-211.99407397381538,57.59952380952382,57.471428571428575,-293.5228154388218,53.78535865082414,28,0.75
S1740,ARKK US Equity,"[""corr_BSPGCPUS Index:PX_LAST_JOBS US Equity:PX_LAST_60d z-score < -1.5"", ""corr_JOBS US Equity:PX_LAST_XLE US Equity:PX_LAST_60d z-score < -1.5"", ""beta_BSPGCPUS Index:PX_LAST_NBIS US Equity:PX_LAST_60d > 80th percentile""]",21,short,correlation,2021-10-08,2021-11-05,0.5714285714285714,5.314619881035318,0.6666666666666666,7.903389069351957,0.011478752454929792,3.2743218921571384,0.3333333333333333,-10.50235903662685,118.78190476190477,118.91999999999999,-51.509944028173805,118.78190476190477,120.03047619047621,-106.85671876026267,118.78190476190477,120.7404761904762,-194.52380886617985,118.78190476190477,116.88047619047617,-216.74211951418297,53.78535865082414,28,0.75
S1740,VIX Index,"[""corr_BSPGCPUS Index:PX_LAST_JOBS US Equity:PX_LAST_60d z-score < -1.5"", ""corr_JOBS US Equity:PX_LAST_XLE US Equity:PX_LAST_60d z-score < -1.5"", ""beta_BSPGCPUS Index:PX_LAST_NBIS US Equity:PX_LAST_60d > 80th percentile""]",21,short,correlation,2021-10-08,2021-11-05,0.42857142857142855,-1.159243228343783,0.38095238095238093,-1.3736578091979492,0.008463315598631808,1.2537104361400755,0.7619047619047619,12.711624916570374,16.610000000000007,16.443809523809524,-44.30510804722466,16.610000000000007,16.340000000000003,-91.15455138611794,16.610000000000007,16.218571428571433,-169.92205481968352,16.610000000000007,17.771428571428572,-198.27628926411666,53.78535865082414,28,0.75
