setup_id,trigger_date,target_ticker,horizon_days,pnl_per_share,option_type,strike_price,entry_premium,exit_value,pnl_dollars,pnl_pct,skipped_reason,Underlying_Exit_Price,Return_Underlying
S0273,2023-11-06,QQQ US Equity,1,2.308528918249138,call,369.21,1.1814710817508711,3.490000000000009,230.85,195.3944,None,372.7,0.009452615042929524
S0273,2023-11-06,QQQ US Equity,3,-1.1863679412658579,call,369.21,2.0463679412658715,0.8600000000000136,-118.64,-57.9743,None,370.07,0.002329297689661747
S0273,2023-11-06,QQQ US Equity,10,13.00386039204426,call,369.21,3.736139607955749,16.74000000000001,1300.39,348.0561,None,385.95,0.04534005037783378
S0273,2023-11-06,QQQ US Equity,21,14.545819336475311,call,369.21,5.414180663524726,19.960000000000036,1454.58,268.6615,None,389.17,0.054061374285637
S0273,2023-11-07,QQQ US Equity,1,-0.9822264942844012,call,372.7,1.2222264942844103,0.2400000000000091,-98.22,-80.3637,None,372.94,0.0006439495572847038
S0273,2023-11-07,QQQ US Equity,3,3.573041613542607,call,372.7,2.116958386457391,5.689999999999998,357.3,168.7819,None,378.39,0.0152669707539576
S0273,2023-11-07,QQQ US Equity,10,9.474980461458525,call,372.7,3.8650195385415067,13.340000000000032,947.5,245.147,None,386.04,0.035792862892406845
S0273,2023-11-07,QQQ US Equity,21,11.889054573561188,call,372.7,5.600945426438821,17.49000000000001,1188.91,212.2687,None,390.19,0.04692782398712104
S0273,2023-11-08,QQQ US Equity,1,-1.1698889321570038,call,372.94,1.1698889321570038,0.0,-116.99,-100.0,None,370.07,-0.007695607872580052
S0273,2023-11-08,QQQ US Equity,3,3.4236929302915584,call,372.94,2.02630706970843,5.449999999999989,342.37,168.9622,None,378.39,0.014613610768488198
S0273,2023-11-08,QQQ US Equity,10,9.400486364961688,call,372.94,3.699513635038334,13.100000000000023,940.05,254.1006,None,386.04,0.03512629377379745
S0273,2023-11-08,QQQ US Equity,21,11.508895413699477,call,372.94,5.361104586300527,16.870000000000005,1150.89,214.674,None,389.81,0.045235158470531465
S0273,2023-11-10,QQQ US Equity,1,-1.2382251969692548,call,378.39,1.2382251969692548,0.0,-123.82,-100.0,None,378.39,0.0
S0273,2023-11-10,QQQ US Equity,3,-2.1446689523627303,call,378.39,2.1446689523627303,0.0,-214.47,-100.0,None,377.21,-0.0031184756468194373
S0273,2023-11-10,QQQ US Equity,10,8.434388121366556,call,378.39,3.9156118786334657,12.350000000000023,843.44,215.4041,None,390.74,0.03263828325272873
S0273,2023-11-10,QQQ US Equity,21,5.875739307486797,call,378.39,5.674260692513214,11.550000000000011,587.57,103.5507,None,389.94,0.030524062475224007
S0273,2023-11-13,QQQ US Equity,1,6.820779359135866,call,377.21,1.299220640864139,8.120000000000005,682.08,524.9901,None,385.33,0.021526470666207165
S0273,2023-11-13,QQQ US Equity,3,6.489683839781123,call,377.21,2.250316160218886,8.740000000000009,648.97,288.3899,None,385.95,0.023170117441213143
S0273,2023-11-13,QQQ US Equity,10,8.741503591765712,call,377.21,4.108496408234311,12.850000000000023,874.15,212.7665,None,390.06,0.03406590493359143
S0273,2023-11-13,QQQ US Equity,21,3.1562230687910615,call,377.21,5.953776931208952,9.110000000000014,315.62,53.0121,None,386.32,0.024151003419845746
S0273,2023-11-14,QQQ US Equity,1,-0.8854315016922265,call,385.33,1.175431501692247,0.29000000000002046,-88.54,-75.3282,None,385.62,0.0007526016661044313
S0273,2023-11-14,QQQ US Equity,3,-1.3259070817479182,call,385.33,2.0359070817479545,0.7100000000000364,-132.59,-65.1261,None,386.04,0.0018425764928763305
S0273,2023-11-14,QQQ US Equity,10,0.46295922114044386,call,385.33,3.717040778859563,4.180000000000007,46.3,12.455,None,389.51,0.010847844704538985
S0273,2023-11-14,QQQ US Equity,21,-3.426503830740298,call,385.33,5.386503830740335,1.9600000000000364,-342.65,-63.6128,None,387.29,0.005086549191602098
S0273,2023-11-15,QQQ US Equity,1,-0.717996166573386,call,385.62,1.0479961665733701,0.3299999999999841,-71.8,-68.5113,None,385.95,0.000855764742492568
S0273,2023-11-15,QQQ US Equity,3,-1.3951826066424775,call,385.62,1.8151826066424934,0.4200000000000159,-139.52,-76.8618,None,386.04,0.0010891551268088168
S0273,2023-11-15,QQQ US Equity,10,0.5759451345029185,call,385.62,3.314054865497068,3.8899999999999864,57.59,17.3789,None,389.51,0.010087651055443146
S0273,2023-11-15,QQQ US Equity,21,-4.802521761346018,call,385.62,4.802521761346018,0.0,-480.25,-100.0,None,385.05,-0.0014781391006690348
S0273,2023-11-16,QQQ US Equity,1,-0.9418810471618739,call,385.95,1.0318810471619058,0.09000000000003183,-94.19,-91.2781,None,386.04,0.00023319082782752128
S0273,2023-11-16,QQQ US Equity,3,3.002729598948223,call,385.95,1.7872704010517975,4.7900000000000205,300.27,168.0065,None,390.74,0.012410934058815963
S0273,2023-11-16,QQQ US Equity,10,-0.04309438339122096,call,385.95,3.2630943833912482,3.2200000000000273,-4.31,-1.3207,None,389.17,0.008343049617826214
S0273,2023-11-16,QQQ US Equity,21,-0.24867300680971116,call,385.95,4.728673006809729,4.480000000000018,-24.87,-5.2588,None,390.43,0.011607721207410333
S0273,2023-11-17,QQQ US Equity,1,-1.2182303179171798,call,386.04,1.2182303179171798,0.0,-121.82,-100.0,None,386.04,0.0
S0273,2023-11-17,QQQ US Equity,3,2.589963194046647,call,386.04,2.1100368059533414,4.699999999999989,259.0,122.7449,None,390.74,0.012174904155009814
S0273,2023-11-17,QQQ US Equity,10,-0.722382519289325,call,386.04,3.8523825192893204,3.1299999999999955,-72.24,-18.7516,None,389.17,0.00810796808620867
S0273,2023-11-17,QQQ US Equity,21,0.5473673542544013,call,386.04,5.582632645745594,6.1299999999999955,54.74,9.8048,None,392.17,0.01587918350430006
S0273,2023-11-20,QQQ US Equity,1,-1.2300362559460694,call,390.74,1.2300362559460694,0.0,-123.0,-100.0,None,388.47,-0.005809489686236326
S0273,2023-11-20,QQQ US Equity,3,-2.130485290450388,call,390.74,2.130485290450388,0.0,-213.05,-100.0,None,390.06,-0.0017402876593131157
S0273,2023-11-20,QQQ US Equity,10,-3.8897161733754104,call,390.74,3.8897161733754104,0.0,-388.97,-100.0,None,388.83,-0.00488816092542362
S0273,2023-11-20,QQQ US Equity,21,-0.8567342504129654,call,390.74,5.636734250412938,4.779999999999973,-85.67,-15.1991,None,395.52,0.012233198546347884
S0273,2023-11-21,QQQ US Equity,1,0.348856439707498,call,388.47,1.241143560292477,1.589999999999975,34.89,28.1077,None,390.06,0.004092980152907496
S0273,2023-11-21,QQQ US Equity,3,-1.1097237059135328,call,388.47,2.1497237059134964,1.0399999999999636,-110.97,-51.6217,None,389.51,0.002677169408191015
S0273,2023-11-21,QQQ US Equity,10,-2.4548405537747757,call,388.47,3.924840553774746,1.4699999999999704,-245.48,-62.5462,None,389.94,0.0037840759904238944
S0273,2023-11-21,QQQ US Equity,21,4.512365686652726,call,388.47,5.687634313347263,10.199999999999989,451.24,79.3364,None,398.67,0.026256853811105072
S0273,2023-11-22,QQQ US Equity,1,-1.1615396708230807,call,390.06,1.1615396708230807,0.0,-116.15,-100.0,None,390.06,0.0
S0273,2023-11-22,QQQ US Equity,3,-2.0118457248724053,call,390.06,2.0118457248724053,0.0,-201.18,-100.0,None,389.51,-0.0014100394811055001
S0273,2023-11-22,QQQ US Equity,10,-3.6731109524431615,call,390.06,3.6731109524431615,0.0,-367.31,-100.0,None,389.94,-0.0003076449776957508
S0273,2023-11-22,QQQ US Equity,21,8.357156535759149,call,390.06,5.322843464240857,13.680000000000007,835.72,157.0055,None,403.74,0.035071527457314275
S0273,2023-11-23,QQQ US Equity,1,-1.1615396708230807,call,390.06,1.1615396708230807,0.0,-116.15,-100.0,None,389.51,-0.0014100394811055001
S0273,2023-11-23,QQQ US Equity,3,-2.0118457248724053,call,390.06,2.0118457248724053,0.0,-201.18,-100.0,None,389.17,-0.0022817002512433636
S0273,2023-11-23,QQQ US Equity,10,-3.6731109524431615,call,390.06,3.6731109524431615,0.0,-367.31,-100.0,None,386.32,-0.009588268471517225
S0273,2023-11-23,QQQ US Equity,21,8.007156535759126,call,390.06,5.322843464240857,13.329999999999984,800.72,150.4301,None,403.39,0.03417422960570165
S0273,2023-11-24,QQQ US Equity,1,-1.1138002432063652,call,389.51,1.1138002432063652,0.0,-111.38,-100.0,None,389.51,0.0
S0273,2023-11-24,QQQ US Equity,3,-1.9291586107159968,call,389.51,1.9291586107159968,0.0,-192.92,-100.0,None,389.17,-0.0008728915817308284
S0273,2023-11-24,QQQ US Equity,10,-3.5221456269815965,call,389.51,3.5221456269815965,0.0,-352.21,-100.0,None,386.32,-0.008189776899181017
S0273,2023-11-24,QQQ US Equity,21,10.72592607644659,call,389.51,5.1040739235533925,15.829999999999984,1072.59,210.1444,None,405.34,0.040640805114117697
S0470,2023-04-28,TSLA US Equity,1,-1.556548348357164,call,164.31,1.556548348357164,0.0,-155.65,-100.0,None,164.31,0.0
S0470,2023-04-28,TSLA US Equity,3,-2.6960208237920282,call,164.31,2.6960208237920282,0.0,-269.6,-100.0,None,161.83,-0.015093420972551822
S0470,2023-04-28,TSLA US Equity,10,2.557761931018142,call,164.31,4.922238068981848,7.47999999999999,255.78,51.9634,None,171.79,0.04552370519140642
S0470,2023-04-28,TSLA US Equity,21,8.696999370794789,call,164.31,7.1330006292051955,15.829999999999984,869.7,121.9262,None,180.14,0.09634227983689359
S0470,2023-05-01,TSLA US Equity,1,-1.5953157924700416,call,161.83,1.5953157924700416,0.0,-159.53,-100.0,None,160.31,-0.009392572452573751
S0470,2023-05-01,TSLA US Equity,3,-2.7631680066751194,call,161.83,2.7631680066751194,0.0,-276.32,-100.0,None,161.2,-0.0038929741086326628
S0470,2023-05-01,TSLA US Equity,10,5.205168508558173,call,161.83,5.044831491441827,10.25,520.52,103.1782,None,172.08,0.06333807081505283
S0470,2023-05-01,TSLA US Equity,21,19.729344623647563,call,161.83,7.310655376352428,27.039999999999992,1972.93,269.8711,None,188.87,0.16708892047210028
S0470,2023-05-02,TSLA US Equity,1,-1.3879313362172105,call,160.31,1.687931336217222,0.30000000000001137,-138.79,-82.2268,None,160.61,0.0018713742124634232
S0470,2023-05-02,TSLA US Equity,3,6.826417165984147,call,160.31,2.923582834015854,9.75,682.64,233.4949,None,170.06,0.06081966190505895
S0470,2023-05-02,TSLA US Equity,10,2.332292443582104,call,160.31,5.337707556417883,7.6699999999999875,233.23,43.6946,None,167.98,0.04784480069864629
S0470,2023-05-02,TSLA US Equity,21,17.724926883896632,call,160.31,7.735073116103376,25.460000000000008,1772.49,229.1501,None,185.77,0.1588172914977232
S0470,2023-05-03,TSLA US Equity,1,-1.1337440251245574,call,160.61,1.7237440251245324,0.589999999999975,-113.37,-65.7722,None,161.2,0.003673494801070761
